fms_city_id,city_state,city,state,country,latitude,longitude
375,"Bridgeport, WV",Bridgeport, WV,,39.2864787,-80.25619809999999
2966,"Sarver, PA",Sarver, PA,,40.7314538,-79.7458838
2958,"Sarahsville, OH",Sarahsville, OH,,39.807294799999994,-81.4678991
3603,"Woodville, OH",Woodville, OH,,41.451440500000004,-83.36576009999999
3469,"Wellsburg, WV",Wellsburg, WV,,40.2720146,-80.60951870000001
2883,"Saint Clairsville, OH",Saint Clairsville, OH,,40.0806266,-80.9000916
2152,"Milton, WV",Milton, WV,,38.4345321,-82.1323637
3548,"Wildwood, MO",Wildwood, MO,,38.580694799999996,-90.63143740000001
3625,"Yorktown, IN",Yorktown, IN,,40.1736547,-85.4941396
272,"Berkley, MI",Berkley, MI,,42.5030909,-83.1835389
1109,"Franklin, TX",Franklin, TX,,33.155212,-95.2255189
1715,"Lagrange, OH",Lagrange, OH,,41.237340100000004,-82.11980129999999
1662,"Kings Mills, OH",Kings Mills, OH,,39.3556146,-84.2485483
228,"Bedford, OH",Bedford, OH,,41.39311,-81.536509
1876,"Locust Grove, OK",Locust Grove, OK,,36.200093599999995,-95.16774009999999
46,"Alief, TX",Alief, TX,,29.7110641,-95.5963337
3212,"Sweetwater, TX",Sweetwater, TX,,32.470951899999996,-100.40593840000001
720,"Corrigan, TX",Corrigan, TX,,30.9968565,-94.8271527
2570,"Peggs, OK",Peggs, OK,,36.080927200000005,-95.09940390000001
3313,"Tuttle, OK",Tuttle, OK,,35.2908947,-97.81226579999999
1100,"Frankfort, IL",Frankfort, IL,,38.2009055,-84.8732836
2922,"San Fernando, CA",San Fernando, CA,,34.28497,-118.437652
3286,"Trabuco Canyon, CA",Trabuco Canyon, CA,,33.6626232,-117.58938
3281,"Torrance, CA",Torrance, CA,,33.835849200000006,-118.34062879999999
3479,"West Chester, PA",West Chester, PA,,39.9597213,-75.6059638
2273,"Muskegon Heights, MI",Muskegon Heights, MI,,43.201126,-86.238946
3177,"Strongsville, OH",Strongsville, OH,,41.314473299999996,-81.83511
1652,"Kildeer, IL",Kildeer, IL,,42.1705807,-88.0478532
294,"Bishop, CA",Bishop, CA,,37.363679,-118.3952405
1994,"Manheim, PA",Manheim, PA,,40.1637359,-76.3952429
2430,"Oak Park, MI",Oak Park, MI,,42.459480299999996,-83.18270509999999
824,"Delphos, OH",Delphos, OH,,40.8433709,-84.3413605
3163,"Steubenville, OH",Steubenville, OH,,40.3697905,-80.63396379999999
2441,"Oberlin, OH",Oberlin, OH,,41.2939386,-82.21737859999999
2354,"Newton, PA",Newton, PA,,31.335171600000002,-85.60521329999999
1488,"Huntingdon, TN",Huntingdon, TN,,36.00061779999999,-88.4281063
3220,"Sylvania, OH",Sylvania, OH,,41.71893920000001,-83.71299350000001
640,"Clinton, MD",Clinton, MD,,38.7651145,-76.8983059
3232,"Tar Heel, NC",Tar Heel, NC,,34.73478,-78.7954077669173
1796,"Lawrenceville, NJ",Lawrenceville, NJ,,40.30098765,-74.73737283395636
3346,"Valparaiso, IN",Valparaiso, IN,,41.4730948,-87.0611412
339,"Bound Brook, NJ",Bound Brook, NJ,,40.568436299999995,-74.5384889
1263,"Greentown, PA",Greentown, PA,,41.321754999999996,-75.3054585
365,"Bremen, GA",Bremen, GA,,33.720867600000005,-85.1456929
2656,"Plymouth, NC",Plymouth, NC,,35.8668281,-76.74855550000001
3556,"Williamston, NC",Williamston, NC,,35.8546039,-77.0555114
1211,"Godley, TX",Godley, TX,,32.449028999999996,-97.5266886
3291,"Trophy Club, TX",Trophy Club, TX,,33.00367,-97.20303354151258
2914,"Saluda, SC",Saluda, SC,,34.0015232,-81.7720522
3588,"Winterville, NC",Winterville, NC,,35.5290511,-77.4010762
177,"Bailey, NC",Bailey, NC,,35.7809129,-78.118429
1453,"Hooker, OK",Hooker, OK,,36.860963899999994,-101.214077
2155,"Minco, OK",Minco, OK,,35.3128371,-97.9444913
451,"Calgary, AB",Calgary, AB,,31.617400399999994,-94.1193622
2568,"Peculiar, MO",Peculiar, MO,,38.7145481,-94.4611204
253,"Beloit, KS",Beloit, KS,,39.458684000000005,-98.10828199999999
1155,"Gas City, IN",Gas City, IN,,40.4872625,-85.6130311
2397,"North Plainfield, NJ",North Plainfield, NJ,,40.6301025,-74.4273743
858,"Downers Grove, IL",Downers Grove, IL,,41.7938195,-88.01037600000001
1338,"Harrah, OK",Harrah, OK,,35.4895085,-97.1636408
1985,"Manassas, VA",Manassas, VA,,38.744946999999996,-77.48244422524272
1479,"Huger, SC",Huger, SC,,33.0965591,-79.803412
2905,"Salem, VA",Salem, VA,,37.293378000000004,-80.05466700000001
1061,"Forest, VA",Forest, VA,,37.3664775,-79.27424567386603
557,"Charlotte Court House, VA",Charlotte Court House, VA,,37.056536200000004,-78.638334
1898,"Longport, NJ",Longport, NJ,,39.31428270000001,-74.52487559999999
1101,"Frankfort, KY",Frankfort, KY,,38.2009055,-84.8732836
2705,"Princeton, KY",Princeton, KY,,37.1092162,-87.8819595
3484,"West End, NC",West End, NC,,35.239874900000004,-79.5675332
128,"Ashland, AL",Ashland, AL,,33.2737256,-85.83607409999999
1775,"Largo, MD",Largo, MD,,38.8976121,-76.8302489
1595,"Jonesville, SC",Jonesville, SC,,40.852037100000004,-75.5410191
3545,"Wickliffe, OH",Wickliffe, OH,,41.605327,-81.45344899999999
268,"Berea, OH",Berea, OH,,41.3661614,-81.8543026
789,"Danville, VA",Danville, VA,,36.585971799999996,-79.3950228
1769,"Lantana, FL",Lantana, FL,,26.586530800000002,-80.052166
269,"Bergenfield, NJ",Bergenfield, NJ,,40.927598700000004,-73.9973608
3119,"Spring Grove, PA",Spring Grove, PA,,39.874543700000004,-76.8658078
682,"Columbus, NJ",Columbus, NJ,,40.072611200000004,-74.72071559999999
634,"Clewiston, FL",Clewiston, FL,,26.754231199999996,-80.9336753
2686,"Portland, TN",Portland, TN,,36.581708899999995,-86.5163833
1312,"Hallsville, TX",Hallsville, TX,,32.504316100000004,-94.5740934
1475,"Hudson, WI",Hudson, WI,,44.9746896,-92.7568703
2182,"Monkton, MD",Monkton, MD,,39.5787164,-76.6155252
2228,"Morristown, TN",Morristown, TN,,36.2139814,-83.2948923
1288,"Grove City, OH",Grove City, OH,,39.881451899999995,-83.09296450000001
1227,"Graham, NC",Graham, NC,,36.0690258,-79.4005756
1928,"Loves Park, IL",Loves Park, IL,,42.3200189,-89.05816209999999
993,"Exton, PA",Exton, PA,,40.0289955,-75.6207651
3184,"Sudbury, MA",Sudbury, MA,,42.3834278,-71.4161725
482,"Cape Vincent, NY",Cape Vincent, NY,,44.125494,-76.33046406316765
3315,"Twinsburg, OH",Twinsburg, OH,,41.312555200000006,-81.4401129
3047,"Simpsonville, SC",Simpsonville, SC,,34.737063899999995,-82.2542834
969,"Escondido, CA",Escondido, CA,,33.1216751,-117.08148490000002
1094,"Fountain Hills, AZ",Fountain Hills, AZ,,33.6117105,-111.7173613
3636,"Zebulon, NC",Zebulon, NC,,35.824320799999995,-78.3147199
3249,"Terre Haute, IN",Terre Haute, IN,,39.466702500000004,-87.4139119
329,"Bonaire, GA",Bonaire, GA,,32.5438429,-83.59602640000001
1424,"Hixson, TN",Hixson, TN,,35.229513,-85.292897
2675,"Port Jefferson, NY",Port Jefferson, NY,,40.946511799999996,-73.0691257
2776,"Rexburg, ID",Rexburg, ID,,43.823516299999994,-111.78702220000001
33,"Albert Lea, MN",Albert Lea, MN,,43.6480127,-93.3682656
2141,"Mill Valley, CA",Mill Valley, CA,,37.906036799999995,-122.5449763
2592,"Perris, CA",Perris, CA,,33.7825194,-117.22864779999999
3106,"Sparks, NV",Sparks, NV,,39.5404679,-119.74872350000001
1026,"Fernley, NV",Fernley, NV,,39.6048048,-119.24047479999999
1411,"Hillsboro, OR",Hillsboro, OR,,45.5228939,-122.989827
499,"Carson City, NV",Carson City, NV,,39.1649125,-119.76664960000001
188,"Bamberg, SC",Bamberg, SC,,33.213015399999996,-81.0166235
21,"Ahoskie, NC",Ahoskie, NC,,36.2868223,-76.98468079999999
305,"Blakely, GA",Blakely, GA,,31.377675399999994,-84.934092
1383,"Hephzibah, GA",Hephzibah, GA,,33.3140311,-82.09678570000001
2161,"Minneola, FL",Minneola, FL,,28.5744441,-81.7461873
644,"Clinton, SC",Clinton, SC,,34.4726277,-81.8806562
2757,"Red Bank, SC",Red Bank, SC,,33.9302325,-81.22984090196495
158,"Aurora, MO",Aurora, MO,,36.97248629999999,-93.7211623
2816,"Roanoke, LA",Roanoke, LA,,37.270973,-79.94143129999999
1966,"Madison, GA",Madison, GA,,34.1307533,-83.1817407
866,"Dublin, GA",Dublin, GA,,32.5404447,-82.903754
925,"Elberton, GA",Elberton, GA,,34.111222600000005,-82.8670839
3295,"Troy, MI",Troy, MI,,42.6055893,-83.1499304
387,"Brook Park, OH",Brook Park, OH,,41.3983838,-81.80457879999999
2620,"Pierrefonds, PQ",Pierrefonds, PQ,,,
376,"Bridgeville, DE",Bridgeville, DE,,38.742723100000006,-75.60320259999999
3029,"Sheridan, AR",Sheridan, AR,,34.3070406,-92.40126540000001
2426,"Oak Hill, FL",Oak Hill, FL,,28.8644338,-80.8544975
831,"Derby, KS",Derby, KS,,37.545573499999996,-97.26893309999998
1506,"Independence, MO",Independence, MO,,39.0924792,-94.4137923
1210,"Goddard, KS",Goddard, KS,,37.6597363,-97.5753256
2696,"Prairie Village, KS",Prairie Village, KS,,38.9914109,-94.63327679999999
2209,"Moore, SC",Moore, SC,,34.8334519,-81.9920461
3156,"Steamboat Springs, CO",Steamboat Springs, CO,,40.484800299999996,-106.83173590000001
3314,"Twin Falls, ID",Twin Falls, ID,,42.5704219,-114.46031709999998
2981,"Scotlandville, LA",Scotlandville, LA,,30.5204668,-91.1787186
2621,"Pinckney, MI",Pinckney, MI,,42.4567013,-83.94633590000001
1409,"Hillcrest Hgts, MD",Hillcrest Hgts, MD,,38.832890899999995,-76.9594189
2769,"Reisterstown, MD",Reisterstown, MD,,39.4695489,-76.82942129999999
1191,"Glenarden, MD",Glenarden, MD,,38.9292782,-76.8616387
1324,"Hampstead, NC",Hampstead, NC,,34.3676686,-77.7105332
2321,"New Lenox, IL",New Lenox, IL,,41.5119761,-87.9656098
2530,"Palmyra, NJ",Palmyra, NJ,,40.0070565,-75.0282271
1526,"Iola, WI",Iola, WI,,44.5080338,-89.1306665
2099,"Menomonie, WI",Menomonie, WI,,44.875518299999996,-91.9193422
2577,"Pella, IA",Pella, IA,,41.4080534,-92.91630909999999
3214,"Sycamore, IL",Sycamore, IL,,41.9889173,-88.68675379999999
752,"Crystal Lake, IL",Crystal Lake, IL,,42.2411344,-88.3161965
2761,"Redford, MI",Redford, MI,,42.3833698,-83.29659709999999
2533,"Palo, IA",Palo, IA,,42.0655932,-91.7966349
550,"Chariton, IA",Chariton, IA,,41.01475070000001,-93.30725140000001
283,"Beverly Hills, MI",Beverly Hills, MI,,42.5226219,-83.241357
3026,"Shellsburg, IA",Shellsburg, IA,,42.0944408,-91.8693468
2495,"Ottosen, IA",Ottosen, IA,,42.8962281,-94.3770037
2308,"New Brunswick, NJ",New Brunswick, NJ,,40.4862174,-74.4518173
1634,"Kendall Park, NJ",Kendall Park, NJ,,40.4138096,-74.56600305272451
295,"Bishop, GA",Bishop, GA,,33.8192864,-83.4387722
894,"East Lake, FL",East Lake, FL,,28.108370500000003,-82.696848
2268,"Murray, KY",Murray, KY,,36.610333399999995,-88.314761
1701,"LaGrange, NY",LaGrange, NY,,41.4487049,-74.28542890000001
2957,"Sapulpa, OK",Sapulpa, OK,,36.0005035,-96.1049612
432,"Burr Ridge, IL",Burr Ridge, IL,,41.750297100000004,-87.9161818
1572,"Jemison, AL",Jemison, AL,,32.98382,-86.67868613883141
1525,"Iola, TX",Iola, TX,,30.7712197,-96.07564690000001
1335,"Harker Heights, TX",Harker Heights, TX,,31.0746347,-97.6590473
1623,"Kaufman, TX",Kaufman, TX,,32.619916100000005,-96.2967512
1129,"Fulshear, TX",Fulshear, TX,,29.690292,-95.89962609999999
1625,"Kaumana, HI",Kaumana, HI,,19.6852442,-155.1397561
1521,"Inverness, IL",Inverness, IL,,42.1180815,-88.0961865
2008,"Maple Grove, MN",Maple Grove, MN,,45.098498299999996,-93.44192220000001
1776,"Larkspur, CA",Larkspur, CA,,37.9340915,-122.53525390000001
448,"Caledon, ON",Caledon, ON,,41.18476939999999,-85.1863819
59,"Alpine, CA",Alpine, CA,,38.5893934,-119.8345013
398,"Broomfield, CO",Broomfield, CO,,39.920382700000005,-105.06914640000002
1466,"Howard, KS",Howard, KS,,37.4703117,-96.2636066
429,"Burlington, WI",Burlington, WI,,42.678075799999995,-88.27619
76,"Amherst, WI",Amherst, WI,,44.450677500000005,-89.28459050000001
1896,"Long Grove, IL",Long Grove, IL,,42.1783584,-87.99785179999999
1370,"Hazel Crest, IL",Hazel Crest, IL,,41.571701000000004,-87.6944915
3172,"Stoughton, WI",Stoughton, WI,,42.9167389,-89.2178997
73,"Amherst Junction, WI",Amherst Junction, WI,,44.4688628,-89.3126138
3336,"Urbandale, IA",Urbandale, IA,,41.6274552,-93.7380624
2882,"Saint Charles, MO",Saint Charles, MO,,38.7877791,-90.6747372
1329,"Hannibal, MO",Hannibal, MO,,39.7082498,-91.35874129999999
3175,"Streetsboro, OH",Streetsboro, OH,,41.239222999999996,-81.345941
2517,"Painesville, OH",Painesville, OH,,41.7244885,-81.245657
573,"Chester Springs, PA",Chester Springs, PA,,40.0951038,-75.6168681
3399,"Waipahu, HI",Waipahu, HI,,21.3866667,-158.00916669999998
3598,"Woodland Hills, CA",Woodland Hills, CA,,34.1684364,-118.6058382
3238,"Taylorsville, UT",Taylorsville, UT,,40.6677096,-111.9385867
491,"Carol City, FL",Carol City, FL,,25.9406488,-80.2456045
1392,"Hialeah Gardens, FL",Hialeah Gardens, FL,,25.890670899999996,-80.36417428815967
783,"Dania, FL",Dania, FL,,26.050783950000003,-80.14612392627231
1799,"Layton, UT",Layton, UT,,41.0751048,-111.9741925
1305,"Hahira, GA",Hahira, GA,,30.991306400000003,-83.37265749999999
2365,"Nixa, MO",Nixa, MO,,37.04393579999999,-93.30985340000001
3027,"Shepherd, TX",Shepherd, TX,,30.497981300000003,-94.9966006
3150,"Star City, AR",Star City, AR,,33.9428794,-91.8434668
1285,"Grinnell, IA",Grinnell, IA,,41.7430554,-92.72242059999999
2969,"Savage, MN",Savage, MN,,44.7779041,-93.3356204
2695,"Prairie Grove, AR",Prairie Grove, AR,,35.9759145,-94.3177103
596,"Churdan, IA",Churdan, IA,,42.151926200000005,-94.47441690000001
1066,"Fort Atkinson, IA",Fort Atkinson, IA,,43.1433068,-91.93266369999999
2487,"Orland Park, IL",Orland Park, IL,,41.6026865,-87.85572251521427
1567,"Jefferson, IA",Jefferson, IA,,41.0131342,-91.9718642
1192,"Glencoe, AL",Glencoe, AL,,33.9522585,-85.92537820802963
1812,"Leeds, AL",Leeds, AL,,33.5439212,-86.5427551
770,"Dade City, FL",Dade City, FL,,28.3647248,-82.19591779999999
1541,"Jackson Springs, NC",Jackson Springs, NC,,35.2095948,-79.62587049999999
462,"Cameron, SC",Cameron, SC,,40.934252799999996,-76.70746059999999
504,"Carville, LA",Carville, LA,,39.0492786,-76.0038302
212,"Bay Minette, AL",Bay Minette, AL,,30.8829628,-87.77304740000001
3136,"Springhill, LA",Springhill, LA,,33.005969199999996,-93.4668396
1238,"Grandview, TX",Grandview, TX,,32.2666506,-97.1785429
1912,"Los Banos, CA",Los Banos, CA,,37.059225299999994,-120.8505342
773,"Daingerfield, TX",Daingerfield, TX,,33.031803100000005,-94.7219895
1679,"Kountze, TX",Kountze, TX,,30.371597499999996,-94.31241159999999
9,"Ackerman, MS",Ackerman, MS,,33.3101243,-89.1728434
2058,"McCool, MS",McCool, MS,,33.2020707,-89.3450703
2608,"Philadelphia, MS",Philadelphia, MS,,32.7703841,-89.1153488
237,"Belle Harbor, NY",Belle Harbor, NY,,40.577552000000004,-73.84857679999999
3506,"Westborough, MA",Westborough, MA,,42.269430799999995,-71.6129907
1988,"Manchester, MA",Manchester, MA,,42.577873,-70.7689354
657,"Cohoes, NY",Cohoes, NY,,42.7742446,-73.7001187
2080,"Medfield, MA",Medfield, MA,,42.186560899999996,-71.30546
958,"Endwell, NY",Endwell, NY,,42.118826500000004,-76.02255801314773
3289,"Trenton, FL",Trenton, FL,,29.6132942,-82.8176203
1583,"Johnson City, NY",Johnson City, NY,,42.11570379999999,-75.9587873
1072,"Fort Lee, NJ",Fort Lee, NJ,,40.8509333,-73.9701382
3236,"Taylor, MS",Taylor, MS,,34.272516499999995,-89.5879974
2972,"Sayreville, NJ",Sayreville, NJ,,40.459272600000006,-74.36098220000001
3004,"Sevierville, TN",Sevierville, TN,,35.868145500000004,-83.561835
1112,"Frankston, TX",Frankston, TX,,32.0526614,-95.50634559999999
2158,"Mineola, TX",Mineola, TX,,32.6633387,-95.48803079999999
1943,"Lyman, SC",Lyman, SC,,34.9481741,-82.1273312
1877,"Lodi, NJ",Lodi, NJ,,40.8823215,-74.08319709999999
3207,"Surrey, BC",Surrey, BC,,48.2364,-101.13349000000001
3459,"Webb City, MO",Webb City, MO,,37.1435741,-94.4634702
1627,"Kearney, MO",Kearney, MO,,40.490621600000004,-98.9472344
1822,"Leland, MS",Leland, MS,,33.4053949,-90.8976007
439,"Byron, GA",Byron, GA,,32.653756099999995,-83.75962940000001
348,"Bowman, GA",Bowman, GA,,34.204829600000004,-83.0307002
1735,"Lake Stevens, WA",Lake Stevens, WA,,48.0197794,-122.0660914
652,"Cocoa, FL",Cocoa, FL,,28.355387300000004,-80.7318827
1012,"Farmington, MI",Farmington, MI,,42.464479499999996,-83.37632190000001
3430,"Washougal, WA",Washougal, WA,,45.581959399999995,-122.34799209999998
1547,"Jackson, NE",Jackson, NE,,42.448296,-96.56553079999999
3050,"Sioux Falls, SD",Sioux Falls, SD,,43.5499749,-96.700327
434,"Burwell, NE",Burwell, NE,,41.7816186,-99.13531979999999
2711,"Prospect Park, NJ",Prospect Park, NJ,,40.93704279999999,-74.1743111
1624,"Kaukauna, WI",Kaukauna, WI,,44.278043200000006,-88.2720503
3367,"Victoria, MN",Victoria, MN,,44.858573799999995,-93.66162659999999
2199,"Monticello, MN",Monticello, MN,,45.305390100000004,-93.79399959999999
3049,"Sioux Center, IA",Sioux Center, IA,,43.079692,-96.17567199999999
1745,"Lakeville, MN",Lakeville, MN,,44.650051,-93.2432791
2601,"Petersburg, TN",Petersburg, TN,,35.3164005,-86.6368195318792
1805,"Lebanon, MO",Lebanon, MO,,37.6806669,-92.6637835
1742,"Lake Zurich, IL",Lake Zurich, IL,,42.1969689,-88.0934108
2465,"Ona, WV",Ona, WV,,38.4248088,-82.2132003
1342,"Harrison, ME",Harrison, ME,,44.110761,-70.679855
3157,"Steelton, PA",Steelton, PA,,40.2353679,-76.8413613
2120,"Middleburg Heights, OH",Middleburg Heights, OH,,41.3614401,-81.812912
3555,"Williamsport, PA",Williamsport, PA,,41.2493292,-77.0027671
2615,"Pickens, SC",Pickens, SC,,34.8882592,-82.7193824
174,"BROADLANDS, VA",BROADLANDS, VA,,39.0232515,-77.513323
2409,"Northvale, NJ",Northvale, NJ,,41.0066649,-73.9490627
3609,"Wyandanch, NY",Wyandanch, NY,,40.74736215,-73.37477962685823
897,"East Meadow, NY",East Meadow, NY,,40.7219296,-73.55839696869465
3083,"South Boston, MA",South Boston, MA,,42.33343120000001,-71.0494949
668,"Colonia, NJ",Colonia, NJ,,40.59171315,-74.31422738729222
2059,"McCordsville, IN",McCordsville, IN,,39.8939648,-85.9219417
3526,"Wheatfield, NY",Wheatfield, NY,,43.0914617,-78.88295412328509
1778,"Larksville, PA",Larksville, PA,,41.24508170000001,-75.93075340000001
796,"Dartmouth, NS",Dartmouth, NS,,41.6332267,-70.9879928
2805,"River Vale, NJ",River Vale, NJ,,40.99537539999999,-74.0120832
372,"Brick, NJ",Brick, NJ,,40.0707244,-74.1280562
2849,"Roselle, NJ",Roselle, NJ,,40.6503925,-74.26088332752404
2616,"Pickering, ON",Pickering, ON,,31.0340784,-93.2707191
1875,"Locust Grove, GA",Locust Grove, GA,,33.345949499999996,-84.109083
1015,"Farmington, UT",Farmington, UT,,40.98044229999999,-111.88746880000001
2002,"Manti, UT",Manti, UT,,39.2682951,-111.63686270000001
3422,"Warrenton, VA",Warrenton, VA,,38.713549799999996,-77.795367
698,"Conway, AR",Conway, AR,,35.252199600000004,-92.6888936
1294,"Gurdon, AR",Gurdon, AR,,33.920936499999996,-93.15405909999998
250,"Belmond, IA",Belmond, IA,,42.846201799999996,-93.61290799999999
1676,"Kodak, TN",Kodak, TN,,35.9745323,-83.6268396
1045,"Florham Park, NJ",Florham Park, NJ,,40.787878000000006,-74.38820720000001
3611,"Wyckoff, NJ",Wyckoff, NJ,,41.0095417,-74.1729222
2319,"New Hope, PA",New Hope, PA,,34.5370339,-86.3944308
3251,"Tewksbury, MA",Tewksbury, MA,,42.6106479,-71.2342248
3615,"Yarmouth Port, MA",Yarmouth Port, MA,,41.7020544,-70.249465
1206,"Glenview, IL",Glenview, IL,,42.0700662,-87.81140440000001
3534,"Whitefish Bay, WI",Whitefish Bay, WI,,43.113344500000004,-87.9000856
1531,"Ironton, OH",Ironton, OH,,38.5367471,-82.6829406
2396,"North Oaks, MN",North Oaks, MN,,45.102744,-93.0791092
3385,"Volo, IL",Volo, IL,,42.32613320000001,-88.167861
397,"Brookwood, AL",Brookwood, AL,,33.255671899999996,-87.32083359999999
3241,"Tega Cay, SC",Tega Cay, SC,,35.024312,-81.0278546
1304,"Hagerstown, MD",Hagerstown, MD,,39.6419219,-77.7202641
164,"Avenel, NJ",Avenel, NJ,,40.5848314,-74.27301614355616
940,"Elkridge, MD",Elkridge, MD,,39.2128338,-76.7137155
3424,"Washington Township, NJ",Washington Township, NJ,,40.988484299999996,-74.0652437
1170,"Germantown, WI",Germantown, WI,,43.52581179999999,-90.22151600000001
3630,"Yuba City, CA",Yuba City, CA,,39.1404477,-121.6169108
87,"Andover, MN",Andover, MN,,45.2332985,-93.2913405
116,"Arlington, VA",Arlington, VA,,38.890396100000004,-77.0841585
3122,"Spring Mills, PA",Spring Mills, PA,,40.853398999999996,-77.56749559999999
98,"Antelope, CA",Antelope, CA,,38.7082357,-121.3299513
317,"Blytheville, AR",Blytheville, AR,,35.9272953,-89.91897540000001
1505,"Immokalee, FL",Immokalee, FL,,26.42016,-81.42224031928627
2982,"Scottdale, GA",Scottdale, GA,,33.789826899999994,-84.2640889
2723,"Purcellville, VA",Purcellville, VA,,39.1367717,-77.7147153
3345,"Valley, AL",Valley, AL,,32.818740600000005,-85.17938520000001
2644,"Planada, CA",Planada, CA,,37.2907749,-120.31851609999998
1174,"Gig Harbor, WA",Gig Harbor, WA,,47.3259697,-122.5878659
3521,"Westville, NJ",Westville, NJ,,39.8700552,-75.12651770000001
2911,"Sallisaw, OK",Sallisaw, OK,,35.4603711,-94.7874463
2279,"Nanakuli, HI",Nanakuli, HI,,21.385473,-158.15302939302768
6,"Abingdon, VA",Abingdon, VA,,36.709578799999996,-81.9774878
2933,"San Marino, CA",San Marino, CA,,34.1215947,-118.1057394
3086,"South Euclid, OH",South Euclid, OH,,41.5231076,-81.5184553
2987,"Seat Pleasant, MD",Seat Pleasant, MD,,38.8962231,-76.90663990000002
2619,"Piedmont, CA",Piedmont, CA,,37.824371500000005,-122.23163500000001
52,"Allentown, GA",Allentown, GA,,32.5932119,-83.2257127
1339,"Harrington, DE",Harrington, DE,,38.9237244,-75.5777033
91,"Angier, NC",Angier, NC,,35.5071045,-78.7391813
341,"Bourbonnais, IL",Bourbonnais, IL,,41.163930900000004,-87.8839693
2837,"Rogersville, AL",Rogersville, AL,,34.8252065,-87.2940604
3077,"Sonora, CA",Sonora, CA,,37.9840911,-120.3821381
954,"Emmett, ID",Emmett, ID,,43.8734979,-116.4993012
3218,"Sylva, NC",Sylva, NC,,35.3737111,-83.22598029999999
2420,"Nuremberg, PA",Nuremberg, PA,,40.937581,-76.16680241823713
1293,"Gunnison, UT",Gunnison, UT,,39.1552391,-111.81825819999999
2877,"Sagamore Hills, OH",Sagamore Hills, OH,,41.3365056,-81.5617791
671,"Columbia Station, OH",Columbia Station, OH,,41.3131066,-81.9468057
133,"Ashville, OH",Ashville, OH,,39.7156186,-82.9529584
1144,"Galloway, OH",Galloway, OH,,39.913920700000006,-83.16333359999999
2661,"Pomfret, MD",Pomfret, MD,,38.5773417,-77.03053100000001
2868,"Ruskin, FL",Ruskin, FL,,27.7013603,-82.42379802430135
1470,"Hubbard, OH",Hubbard, OH,,41.156446,-80.569239
3596,"Woodhaven, MI",Woodhaven, MI,,42.137051899999996,-83.2451066
2489,"Ormond Beach, FL",Ormond Beach, FL,,29.285413199999997,-81.05579209999999
1964,"Madison, CT",Madison, CT,,41.2794282,-72.5983151
1230,"Granada Hills, CA",Granada Hills, CA,,34.26615579999999,-118.5174342
3271,"Tinley Park, IL",Tinley Park, IL,,41.573366899999996,-87.7844944
1502,"Hyrum, UT",Hyrum, UT,,41.63022515,-111.83896318870987
2004,"Mantua, UT",Mantua, UT,,41.495769200000005,-111.94383290000002
3149,"Stansbury Park, UT",Stansbury Park, UT,,40.640429,-112.3021295775735
1473,"Hudson, FL",Hudson, FL,,28.361770899999996,-82.6932847
3505,"West, TX",West, TX,,31.803481199999997,-97.09334709999999
2953,"Santa Margarita, CA",Santa Margarita, CA,,35.3899734,-120.609057
3582,"Winnsboro, LA",Winnsboro, LA,,32.957344899999995,-95.2902224
2526,"Palm Harbor, FL",Palm Harbor, FL,,28.0780718,-82.7637127
2870,"Russellville, KY",Russellville, KY,,36.8453199,-86.88721899999999
3380,"Vinton, VA",Vinton, VA,,37.280970700000005,-79.8969819
3552,"Williamsburg, OH",Williamsburg, OH,,39.054231200000004,-84.05298859999999
2402,"North Salt Lake, UT",North Salt Lake, UT,,40.8485564,-111.9068824
3069,"Solana Beach, CA",Solana Beach, CA,,32.9905597,-117.2691316
3426,"Washington, GA",Washington, GA,,32.9619979,-82.7748026
3007,"Seymour, TN",Seymour, TN,,35.881048,-83.77661826476378
430,"Burnet, TX",Burnet, TX,,30.776393900000002,-98.17000159999999
189,"Banks, AL",Banks, AL,,31.815158500000003,-85.84300340000001
2263,"Munford, TN",Munford, TN,,35.44925,-89.8150833
2154,"Milwaukie, OR",Milwaukie, OR,,45.445390100000004,-122.6392889
3474,"Wesson, MS",Wesson, MS,,31.701277,-90.3975928
2964,"Sardis, MS",Sardis, MS,,34.4370511,-89.91592270000001
2720,"Pulaski, TN",Pulaski, TN,,35.1998023,-87.0308412
2567,"Peckville, PA",Peckville, PA,,41.4764699,-75.57324229999999
3510,"Western Springs, IL",Western Springs, IL,,41.8096132,-87.900671
2479,"Orange, NJ",Orange, NJ,,40.77117355,-74.23102475098882
2084,"Media, PA",Media, PA,,39.9167783,-75.387693
2204,"Montvale, NJ",Montvale, NJ,,41.046763500000004,-74.02291729999999
3248,"Tenafly, NJ",Tenafly, NJ,,40.9253766,-73.96291540000001
31,"Albany, NY",Albany, NY,,42.6511674,-73.754968
232,"Belding, MI",Belding, MI,,43.097809999999996,-85.22890600000001
1166,"Georgetown, KY",Georgetown, KY,,38.2097967,-84.55883109999999
2453,"Okemos, MI",Okemos, MI,,42.7220755,-84.42752320000001
3009,"Shadyside, OH",Shadyside, OH,,39.970907200000006,-80.75063990000001
1731,"Lake Mary, FL",Lake Mary, FL,,28.756618000000003,-81.33888382214168
1055,"Fond Du Lac, WI",Fond Du Lac, WI,,43.7533414,-88.4493796
1931,"Lower Burrell, PA",Lower Burrell, PA,,40.5882821,-79.72981870000001
